date,team_a,team_b,team_a_form,team_b_form,form_diff,h2h_win_rate,elo_a,elo_b,elo_diff,team_a_won
2023-08-14,Germany,Guernsey,1.0,0.8,0.19999999999999996,0.5,1570.4270300138946,1520.4147739471853,50.01225606670937,0
2023-08-15,Guernsey,Germany,0.8,0.8,0.0,0.5,1531.8443818454596,1558.9974221156203,-27.153040270160773,1
2023-08-17,New Zealand,United Arab Emirates,0.6,0.6,0.0,0.5,1629.442326436482,1508.9673966456387,120.47492979084336,1
2023-08-18,Ireland,India,0.4,0.6,-0.19999999999999996,0.0,1484.5268348567663,1663.5450458842795,-179.0182110275132,0
2023-08-18,Romania,Malta,0.2,0.4,-0.2,0.5,1525.0698837157406,1497.9425934156093,27.12729030013133,0
2023-08-19,New Zealand,United Arab Emirates,0.8,0.6,0.20000000000000007,1.0,1636.1073831426831,1502.3023399394376,133.80504320324553,0
2023-08-19,Malta,Romania,0.4,0.2,0.2,0.6,1508.72179682539,1514.2906803059598,-5.568883480569639,0
2023-08-19,Romania,Malta,0.2,0.4,-0.2,0.4,1524.1304086799755,1498.8820684513744,25.248340228601137,0
2023-08-20,India,Ireland,0.6,0.4,0.19999999999999996,1.0,1668.804744288012,1479.2671364530338,189.5376078349782,1
2023-08-20,Malta,Romania,0.4,0.2,0.2,0.5714285714285714,1499.7167935156533,1523.2956836156966,-23.57889010004328,0
2023-08-20,Romania,Malta,0.2,0.4,-0.2,0.42857142857142855,1513.4049795823746,1509.6074975489753,3.7974820333993193,1
2023-08-20,New Zealand,United Arab Emirates,0.6,0.8,-0.20000000000000007,0.5,1622.4359107780183,1515.9738123041022,106.46209847391629,1
2023-08-20,Tanzania,Uganda,0.6,0.8,-0.20000000000000007,0.14285714285714285,1592.8511157257446,1682.733140813359,-89.88202508761401,0
2023-08-20,Uganda,Rwanda,0.8,0.4,0.4,1.0,1690.2023370112363,1458.9011961670287,231.3011408442078,1
2023-08-21,Uganda,Tanzania,0.8,0.6,0.20000000000000007,0.875,1694.380642144445,1585.3819195278668,108.9987226165781,0
2023-08-22,Uganda,Rwanda,0.8,0.4,0.4,1.0,1681.3424347191992,1454.7228910338204,226.6195436853789,1
2023-08-22,Rwanda,Tanzania,0.4,0.8,-0.4,0.2,1450.4548085686013,1598.4201269531125,-147.9653183845112,0
2023-08-24,Uganda,Tanzania,0.8,0.8,0.0,0.7777777777777778,1689.604754607812,1604.4014159520195,85.20333865579232,1
2023-08-24,Uganda,Rwanda,0.8,0.2,0.6000000000000001,1.0,1685.6105171844183,1444.4735195696942,241.13699761472407,1
2023-08-25,Uganda,Tanzania,0.8,0.6,0.20000000000000007,0.8,1697.2004124227374,1602.587230335039,94.6131820876983,1
2023-08-25,Rwanda,Tanzania,0.2,0.6,-0.39999999999999997,0.16666666666666666,1440.4792821463006,1596.805758137094,-156.32647599079337,0
2023-08-27,Rwanda,Uganda,0.2,0.8,-0.6000000000000001,0.0,1434.6978099483556,1704.5426024043063,-269.8447924559507,0
2023-08-27,Tanzania,Rwanda,0.6,0.2,0.39999999999999997,0.8571428571428571,1595.24504035347,1431.2057552345732,164.03928511889694,1
2023-08-28,Uganda,Tanzania,0.8,0.8,0.0,0.8181818181818182,1708.0346571180887,1600.8457483088528,107.18890880923595,1
2023-08-28,Rwanda,Uganda,0.2,0.8,-0.6000000000000001,0.0,1425.6050472791906,1715.0438065091623,-289.43875922997177,0
2023-08-30,Tanzania,Rwanda,0.8,0.2,0.6000000000000001,0.875,1593.8365989177792,1422.4262665349072,171.41033238287196,1
2023-08-30,Uganda,Tanzania,0.8,0.8,0.0,0.8333333333333334,1718.2225872534457,1599.2678185468787,118.95476870656694,1
2023-08-30,New Zealand,England,0.6,0.6,0.0,0.5,1629.4641200803796,1613.5011090271394,15.96301105324028,0
2023-08-30,Australia,South Africa,0.6,0.6,0.0,1.0,1587.8172895824057,1600.818700804352,-13.001411221946682,1
2023-08-31,Tanzania,Rwanda,0.8,0.2,0.6000000000000001,0.8888888888888888,1592.563817735637,1414.0906522407236,178.47316549491347,1
2023-08-31,Rwanda,Uganda,0.2,0.8,-0.6000000000000001,0.0,1416.9950469058076,1724.9265880646874,-307.9315411588798,0
2023-09-01,England,New Zealand,0.6,0.6,0.0,0.6666666666666666,1623.960238395052,1619.004990712467,4.955247682585195,1
2023-09-01,South Africa,Australia,0.6,0.6,0.0,0.0,1590.4446646843485,1598.1913257024094,-7.746661018061104,0
2023-09-03,South Africa,Australia,0.6,0.6,0.0,0.0,1580.6675945702234,1607.9683958165342,-27.30080124631081,0
2023-09-03,New Zealand,England,0.6,0.6,0.0,0.25,1609.1476045357615,1633.8176245717575,-24.670020035996004,1
2023-09-05,England,New Zealand,0.6,0.6,0.0,0.6,1623.108755255701,1619.856473851818,3.2522814038829893,0
2023-09-15,Saudi Arabia,Kuwait,0.6,0.4,0.19999999999999996,0.5,1466.1690464426028,1518.09673124737,-51.92768480476707,0
2023-09-15,Qatar,Bahrain,0.6,0.4,0.19999999999999996,0.0,1503.031011570793,1480.627405989636,22.40360558115708,1
2023-09-16,Bahrain,Kuwait,0.4,0.4,0.0,0.16666666666666666,1471.27134133989,1526.61316269895,-55.34182135906008,0
2023-09-18,Qatar,Kuwait,0.6,0.4,0.19999999999999996,1.0,1512.387076220539,1535.0336332143945,-22.646556993855484,1
2023-09-18,Saudi Arabia,Bahrain,0.6,0.4,0.19999999999999996,0.5,1457.6526149910228,1462.850870824445,-5.198255833422536,0
2023-09-19,Malaysia,Hong Kong,0.8,0.8,0.0,0.0,1563.0632016177858,1504.2882333206712,58.77496829711458,1
2023-09-19,Bahrain,Oman,0.4,0.4,0.0,0.5,1472.7012641577812,1476.0335899460672,-3.3323257882859707,1
2023-09-20,United Arab Emirates,Qatar,0.8,0.6,0.20000000000000007,0.5,1508.9456030017411,1523.0379749644344,-14.092371962693278,1
2023-09-20,Malaysia,Papua New Guinea,0.8,0.6,0.20000000000000007,0.5,1571.3874768147723,1521.0976364734126,50.28984034135965,0
2023-09-22,Malaysia,Hong Kong,0.6,0.6,0.0,0.3333333333333333,1559.950043582366,1495.9639581236847,63.986085458681146,1
2023-09-22,Bahrain,United Arab Emirates,0.4,0.8,-0.4,1.0,1482.7971732629317,1519.3509917805327,-36.55381851760103,1
2023-09-22,Oman,Kuwait,0.2,0.4,-0.2,0.5,1465.9376808409168,1524.3827344704991,-58.44505362958239,1
2023-09-23,Malaysia,Papua New Guinea,0.8,0.6,0.20000000000000007,0.3333333333333333,1568.1289188636142,1532.535069705819,35.59384915779515,0
2023-09-23,United Arab Emirates,Oman,0.8,0.4,0.4,0.0,1508.3027531860894,1477.6041751150383,30.69857807105086,0
2023-09-24,Hong Kong,Papua New Guinea,0.4,0.8,-0.4,1.0,1487.7850828424364,1543.5559739148655,-55.77089107242932,0
2023-09-27,Nepal,Mongolia,0.8,0.5,0.30000000000000004,0.5,1589.17558748949,1500.0,89.17558748949,1
2023-09-28,Qatar,Kuwait,0.4,0.4,0.0,1.0,1512.6325861856428,1512.7162401963774,-0.0836540107345626,0
2023-09-29,Maldives,Kuwait,0.4,0.4,0.0,0.0,1425.505749049926,1522.7138324404475,-97.20808339052178,0
2023-09-30,Estonia,Gibraltar,0.0,0.4,-0.4,0.5,1427.3870019670885,1370.410861944716,56.97614002237265,0
2023-09-30,Gibraltar,Estonia,0.4,0.0,0.4,0.5,1382.036222916625,1415.761640995179,-33.72541807855373,0
2023-09-30,Panama,Cayman Islands,0.4,0.6,-0.19999999999999996,0.0,1467.6941780307816,1464.6431394071626,3.051038623618979,0
2023-09-30,Bermuda,Canada,0.8,0.8,0.0,0.5,1533.3754222933176,1556.8192559189674,-23.44383362564986,1
2023-10-01,Kuwait,Saudi Arabia,0.4,0.4,0.0,1.0,1529.986749830082,1447.802221657687,82.18452817239495,0
2023-10-01,Maldives,Qatar,0.2,0.4,-0.2,0.0,1418.2328316602918,1502.6349939415725,-84.40216228128065,0
2023-10-01,Panama,Bermuda,0.2,0.8,-0.6000000000000001,0.0,1457.6063643374011,1544.0491678293563,-86.44280349195515,0
2023-10-01,Canada,Cayman Islands,0.6,0.8,-0.20000000000000007,0.5,1546.1455103829287,1474.730953100543,71.41455728238566,1
2023-10-02,Qatar,Kuwait,0.4,0.4,0.0,0.6666666666666666,1510.252390430499,1517.6644424140434,-7.412051983544416,0
2023-10-02,Maldives,Saudi Arabia,0.2,0.4,-0.2,0.0,1410.615435171365,1460.1245290737254,-49.509093902360064,0
2023-10-03,Bermuda,Cayman Islands,0.8,0.8,0.0,1.0,1551.6112422298943,1466.7579624439222,84.85327978597206,1
2023-10-03,India,Nepal,0.6,0.8,-0.20000000000000007,0.5,1673.8330955618098,1596.663824051304,77.16927151050572,1
2023-10-03,Pakistan,Hong Kong,0.4,0.4,0.0,1.0,1636.37586540472,1479.376651479217,156.99921392550343,1
2023-10-03,Canada,Panama,0.6,0.2,0.39999999999999997,1.0,1554.1185010395495,1450.0442899368632,104.07421110268638,1
2023-10-04,Bangladesh,Malaysia,0.6,0.6,0.0,0.5,1482.975763056547,1557.1080146545676,-74.1322515980205,1
2023-10-04,Maldives,Kuwait,0.2,0.4,-0.2,0.0,1402.0308539541695,1527.4511387677526,-125.42028481358308,0
2023-10-04,Canada,Cayman Islands,0.6,0.6,0.0,1.0,1561.2094966941509,1459.1528092787005,102.05668741545036,1
2023-10-04,Panama,Bermuda,0.2,0.8,-0.6000000000000001,0.0,1442.9532942822618,1559.216395395116,-116.2631011128542,0
2023-10-04,Nigeria,Rwanda,0.6,0.2,0.39999999999999997,0.5,1471.644742728054,1408.8187822159791,62.82596051207474,1
2023-10-04,Sierra Leone,Ghana,0.8,0.4,0.4,1.0,1487.3426219913767,1459.331218431283,28.011403560093413,0
2023-10-05,Nigeria,Sierra Leone,0.6,0.6,0.0,0.8333333333333334,1479.8559211991148,1476.53813132746,3.3177898716548957,1
2023-10-05,Qatar,Maldives,0.4,0.2,0.2,1.0,1500.4656940767898,1395.4916991601694,104.97399491662031,1
2023-10-05,Serbia,Gibraltar,0.6,0.4,0.19999999999999996,0.5,1462.0677379331655,1385.8559188185598,76.21181911460576,0
2023-10-05,Serbia,Gibraltar,0.6,0.4,0.19999999999999996,0.5,1474.9197756188928,1373.0038811328325,101.91589448606032,0
2023-10-05,Saudi Arabia,Kuwait,0.4,0.4,0.0,0.5,1468.7091102909212,1533.9902935617529,-65.28118327083143,0
2023-10-06,Nigeria,Ghana,0.6,0.6,0.0,1.0,1489.760430432959,1470.1357090952,19.62472133775896,1
2023-10-06,Bangladesh,India,0.8,0.6,0.20000000000000007,0.0,1495.0776597243082,1681.6478036380129,-186.57014391370467,0
2023-10-06,Rwanda,Sierra Leone,0.2,0.4,-0.2,0.5,1400.6076037449182,1466.6336220936157,-66.02601834869756,1
2023-10-07,Canada,Bermuda,0.8,0.8,0.0,0.0,1568.3537367152392,1565.9896277220669,2.3641089931722945,1
2023-10-07,Pakistan,Bangladesh,0.6,0.6,0.0,1.0,1642.1414334861263,1489.9847365071669,152.15669697895942,0
2023-10-07,Rwanda,Nigeria,0.4,0.6,-0.19999999999999996,0.0,1412.4854339211345,1499.1961854942922,-86.71075157315772,0
2023-10-08,Sierra Leone,Nigeria,0.4,0.6,-0.19999999999999996,0.14285714285714285,1454.7557919173994,1506.7510074652505,-51.9952155478511,0
2023-10-08,Rwanda,Ghana,0.4,0.6,-0.19999999999999996,0.4,1404.9306119501762,1460.699954033867,-55.76934208369085,1
2023-10-10,Sierra Leone,Rwanda,0.2,0.6,-0.39999999999999997,0.0,1446.2412613218455,1416.5221371327857,29.71912418905981,1
2023-10-10,Nigeria,Ghana,0.6,0.4,0.19999999999999996,1.0,1515.2655380608044,1449.1084288512577,66.15710920954689,1
2023-10-11,Ghana,Nigeria,0.2,0.6,-0.39999999999999997,0.0,1440.989898818955,1523.3840680931069,-82.39416927415186,0
2023-10-11,Sierra Leone,Rwanda,0.4,0.4,0.0,0.5,1455.387956317919,1407.3754421367123,48.01251418120614,0
2023-10-12,Ghana,Rwanda,0.2,0.4,-0.2,0.5,1433.3179139724537,1418.7486233714385,14.569290601015156,0
2023-10-12,Nigeria,Sierra Leone,0.6,0.4,0.19999999999999996,0.875,1531.0560529396082,1444.0147750831927,87.04127785641549,1
2023-10-14,Rwanda,Nigeria,0.6,0.6,0.0,0.0,1429.1677156422372,1538.601932473214,-109.43421683097677,0
2023-10-14,Ghana,Sierra Leone,0.2,0.4,-0.2,0.5,1422.898821701655,1436.468895549587,-13.570073847932008,1
2023-10-15,Ghana,Sierra Leone,0.4,0.4,0.0,0.6666666666666666,1433.2892013340593,1426.0785159171826,7.210685416876686,0
2023-10-15,Nigeria,Rwanda,0.6,0.4,0.19999999999999996,1.0,1545.5523518795417,1422.2172962359095,123.33505564363212,1
2023-10-15,Luxembourg,Gibraltar,0.4,0.4,0.0,0.5,1461.5560707208435,1398.0149533189583,63.54111740188523,1
2023-10-15,Gibraltar,Luxembourg,0.4,0.4,0.0,0.5,1389.8236926961188,1469.747331343683,-79.9236386475643,1
2023-10-18,Chile,Mexico,0.5,0.5,0.0,0.5,1500.0,1500.0,0.0,0
2023-10-18,United Arab Emirates,Nepal,0.6,0.8,-0.20000000000000007,1.0,1497.4214693044798,1588.849115975101,-91.42764667062124,0
2023-10-19,Mexico,Argentina,1.0,0.2,0.8,0.5,1510.0,1443.6469474715689,66.35305252843114,0
2023-10-19,Hong Kong,Nepal,0.4,0.8,-0.4,0.5,1473.6110833978105,1596.2767220573182,-122.66563865950776,0
2023-10-20,Chile,Argentina,0.0,0.4,-0.4,0.5,1490.0,1455.5338569221117,34.46614307788832,0
2023-10-21,Nepal,Hong Kong,0.8,0.4,0.4,1.0,1602.885856161652,1467.0019492934769,135.88390686817502,1
2023-10-22,Hong Kong,United Arab Emirates,0.4,0.6,-0.19999999999999996,1.0,1460.7250765544147,1489.9938632222627,-29.26878666784796,0
2023-10-23,United Arab Emirates,Nepal,0.6,0.8,-0.20000000000000007,0.6666666666666666,1499.1534270118912,1609.162728900714,-110.00930188882285,0
2023-10-24,Zimbabwe,Namibia,0.6,1.0,-0.4,0.4,1483.0143437641846,1560.1773634536942,-77.16301968950961,0
2023-10-25,Namibia,Zimbabwe,1.0,0.6,0.4,0.6666666666666666,1567.9922428793184,1475.1994643385603,92.79277854075804,0
2023-10-25,Hong Kong,United Arab Emirates,0.4,0.6,-0.19999999999999996,0.5,1451.5655127647865,1492.2180129437884,-40.65250017900212,1
2023-10-27,Namibia,Zimbabwe,1.0,0.6,0.4,0.5714285714285714,1555.383194555838,1487.8085126620408,67.5746818937971,0
2023-10-27,Nepal,United Arab Emirates,0.8,0.6,0.20000000000000007,0.5,1616.0981429688168,1481.0532505613746,135.04489240744215,0
2023-10-29,Zimbabwe,Namibia,0.8,1.0,-0.19999999999999996,0.5,1499.7293089166797,1543.462398301199,-43.73308938451942,0
2023-10-30,Oman,Malaysia,0.4,0.6,-0.19999999999999996,0.5,1488.485458996648,1545.0061179868064,-56.52065899015838,1
2023-10-30,Singapore,Nepal,0.0,0.8,-0.8,0.5,1388.6591828719047,1602.3958357384356,-213.7366528665309,0
2023-10-30,Bahrain,United Arab Emirates,0.6,0.6,0.0,1.0,1493.845411857375,1494.7555577917558,-0.9101459343808074,0
2023-10-30,Namibia,Zimbabwe,1.0,0.6,0.4,0.5555555555555556,1552.2102648692608,1490.981442348618,61.22882252064278,1
2023-10-30,Hong Kong,Kuwait,0.4,0.4,0.0,1.0,1462.7302751472,1542.133153800668,-79.40287865346795,1
2023-10-31,Bahrain,Hong Kong,0.6,0.4,0.19999999999999996,0.0,1483.871607903215,1474.9766986349855,8.894909268228957,1
2023-10-31,Malaysia,Nepal,0.6,0.8,-0.20000000000000007,0.0,1533.3935231913388,1606.918179441721,-73.52465625038212,0
2023-10-31,Oman,Singapore,0.4,0.0,0.4,0.5,1500.0980537921157,1384.1368391686194,115.96121462349628,1
2023-10-31,Kuwait,United Arab Emirates,0.4,0.8,-0.4,1.0,1529.8867303128825,1504.729361745916,25.15736856696617,0
2023-11-02,Bahrain,Kuwait,0.8,0.2,0.6000000000000001,0.14285714285714285,1493.6156477545817,1519.163905860466,-25.548258105884543,0
2023-11-02,Malaysia,Singapore,0.6,0.0,0.6,0.8,1525.4786983443005,1377.3558203692614,148.12287797503882,1
2023-11-02,Oman,Nepal,0.4,0.8,-0.4,0.0,1506.8790725914737,1614.8330042887594,-107.95393169728573,1
2023-11-02,United Arab Emirates,Hong Kong,0.8,0.4,0.4,0.3333333333333333,1515.4521861983324,1465.232658783619,50.21952741471341,1
2023-11-03,Bahrain,Oman,0.6,0.4,0.19999999999999996,0.6666666666666666,1484.3496632153638,1519.889959449364,-35.54029623400015,0
2023-11-03,United Arab Emirates,Nepal,0.8,0.6,0.20000000000000007,0.6,1524.0167349768672,1601.8221174308692,-77.80538245400203,0
2023-11-20,Cambodia,Indonesia,0.5,0.8,-0.30000000000000004,0.5,1500.0,1520.1718237047369,-20.17182370473688,0
2023-11-20,Cambodia,Indonesia,0.5,0.8,-0.30000000000000004,0.5,1490.579940269395,1529.5918834353422,-39.01194316594752,0
2023-11-21,Indonesia,Cambodia,1.0,0.0,1.0,1.0,1546.8539831100056,1473.3178405947313,73.53614251527438,0
2023-11-21,Indonesia,Cambodia,1.0,0.0,1.0,1.0,1538.47372475761,1481.698098947127,56.77562581048301,1
2023-11-22,Zimbabwe,Namibia,0.4,1.0,-0.6,0.4,1482.725729207776,1560.4659780101028,-77.74024880232696,0
2023-11-22,Indonesia,Cambodia,0.8,0.25,0.55,0.75,1534.7684917323415,1485.403331972395,49.36515975994621,0
2023-11-22,Kenya,Rwanda,0.4,0.4,0.0,1.0,1543.2806632481224,1415.625202990111,127.65546025801154,1
2023-11-22,Tanzania,Uganda,0.8,0.8,0.0,0.15384615384615385,1597.8356877603817,1727.8309827297714,-129.99529496939,0
2023-11-23,Nigeria,Kenya,0.6,0.4,0.19999999999999996,0.2,1552.1444451253403,1549.7633166153637,2.381128509976861,0
2023-11-23,Tanzania,Zimbabwe,0.6,0.2,0.39999999999999997,0.5,1591.4119080547348,1474.9266647388092,116.48524331592556,0
2023-11-23,Australia,India,0.6,0.6,0.0,0.3333333333333333,1617.1842288755893,1686.7407268551542,-69.55649797956494,0
2023-11-23,Cambodia,Indonesia,0.4,0.6,-0.19999999999999996,0.4,1496.8146907561647,1523.357132948572,-26.542442192407407,0
2023-11-24,Uganda,Namibia,1.0,1.0,0.0,0.16666666666666666,1734.254762435418,1568.2650424790695,165.9897199563486,0
2023-11-25,Namibia,Rwanda,1.0,0.4,0.6,0.5,1582.7094957180775,1409.14254962287,173.56694609520764,1
2023-11-25,Kenya,Tanzania,0.6,0.6,0.0,0.3333333333333333,1559.831849930017,1578.1794135182886,-18.34756358827167,1
2023-11-26,Tanzania,Nigeria,0.4,0.4,0.0,1.0,1567.6518185389375,1542.0759118106869,25.57590672825063,0
2023-11-26,Zimbabwe,Uganda,0.2,0.8,-0.6000000000000001,0.5,1488.1591592752554,1719.81030919641,-231.65114992115468,0
2023-11-26,India,Australia,0.6,0.4,0.19999999999999996,0.7142857142857143,1694.7650545813704,1609.1599011493731,85.60515343199722,1
2023-11-27,Nigeria,Uganda,0.6,0.8,-0.20000000000000007,0.0,1552.8107187706114,1723.9819584817308,-171.17123971111937,0
2023-11-27,Zimbabwe,Rwanda,0.2,0.2,0.0,0.5,1483.9875099899348,1403.7603059777102,80.22720401222455,1
2023-11-27,Kenya,Namibia,0.8,1.0,-0.19999999999999996,0.5,1570.359444909368,1588.0917393632371,-17.732294453869144,0
2023-11-28,India,Australia,0.8,0.2,0.6000000000000001,0.75,1702.3498188371595,1601.575136893584,100.77468194357562,0
2023-11-28,Namibia,Tanzania,1.0,0.2,0.8,0.5,1597.5818055909615,1556.917011579013,40.66479401194852,1
2023-11-29,Tanzania,Rwanda,0.2,0.0,0.2,0.9,1548.0821230044303,1396.0292461004271,152.05287690400337,1
2023-11-29,Uganda,Kenya,0.8,0.8,0.0,0.6666666666666666,1729.4186250061184,1560.8693786816436,168.54924632447478,1
2023-11-29,Nigeria,Zimbabwe,0.6,0.4,0.19999999999999996,0.5,1547.3740522462235,1491.718569867218,55.65548237900566,0
2023-11-30,Nigeria,Namibia,0.4,1.0,-0.6,0.5,1535.7857213672955,1606.416694165544,-70.63097279824842,0
2023-11-30,Rwanda,Uganda,0.0,0.8,-0.8,0.0,1390.1461373464772,1734.9152486444473,-344.7691112979701,0
2023-11-30,Zimbabwe,Kenya,0.6,0.6,0.0,0.5,1503.306900746146,1555.3727550433148,-52.065854297168926,1
2023-12-01,India,Australia,0.6,0.4,0.19999999999999996,0.6666666666666666,1689.527984281806,1614.3969714489376,75.13101283286824,1
2023-12-03,India,Australia,0.6,0.4,0.19999999999999996,0.7,1697.398627641216,1606.5263280895276,90.87229955168824,1
2023-12-07,Ireland,Zimbabwe,0.4,0.6,-0.19999999999999996,0.4444444444444444,1474.238785179236,1514.794358373349,-40.55557319411309,0
2023-12-09,Zimbabwe,Ireland,0.8,0.2,0.6000000000000001,0.6,1523.632348014984,1465.400795537601,58.23155247738305,0
2023-12-10,Zimbabwe,Ireland,0.6,0.4,0.19999999999999996,0.5454545454545454,1511.9718287484015,1477.0613148041834,34.91051394421811,0
2023-12-12,England,West Indies,0.6,0.2,0.39999999999999997,0.5,1613.0151498062569,1524.1042942181189,88.91085558813779,0
2023-12-12,India,South Africa,0.6,0.6,0.0,0.5,1704.841166319109,1571.4517615111683,133.389404807941,0
2023-12-14,West Indies,England,0.4,0.6,-0.19999999999999996,0.5714285714285714,1536.608917411486,1600.5105266128894,-63.90160920140329,1
2023-12-14,India,South Africa,0.6,0.8,-0.20000000000000007,0.4444444444444444,1691.1800489499858,1585.112878880292,106.06717006969392,1
2023-12-16,West Indies,England,0.6,0.6,0.0,0.625,1548.427691242054,1588.6917527823216,-40.26406154026768,0
2023-12-19,England,West Indies,0.6,0.4,0.19999999999999996,0.4444444444444444,1597.538020316321,1539.5814237080544,57.95659660826664,1
2023-12-21,England,West Indies,0.6,0.4,0.19999999999999996,0.5,1605.8851977146817,1531.2342463096938,74.65095140498784,0
2023-12-22,Philippines,Indonesia,0.2,0.6,-0.39999999999999997,0.5,1423.559597396503,1532.594662794885,-109.0350653983819,1
2023-12-23,Philippines,Indonesia,0.2,0.4,-0.2,1.0,1436.5987542650405,1519.5555059263477,-82.95675166130741,0
2023-12-23,Indonesia,Philippines,0.4,0.2,0.2,0.0,1527.2121817078134,1428.9420784835745,98.27010322423894,1
2023-12-24,Indonesia,Philippines,0.6,0.2,0.39999999999999997,0.6666666666666666,1534.4568286541069,1421.697431537281,112.75939711682577,0
2023-12-26,Indonesia,Philippines,0.6,0.4,0.19999999999999996,0.5,1521.3206975688663,1434.8335626225214,86.48713494634512,0
2023-12-27,New Zealand,Bangladesh,0.6,0.6,0.0,0.7,1629.9500793012623,1504.1041091690497,125.84597013221288,0
2023-12-31,Bangladesh,New Zealand,0.8,0.6,0.20000000000000007,0.36363636363636365,1517.5757345048453,1616.4784539654663,-98.90271946062126,0
2024-01-12,New Zealand,Pakistan,0.6,0.4,0.19999999999999996,0.3333333333333333,1623.7062835666943,1628.0220608242437,-4.315777257549144,1
2024-01-14,Zimbabwe,Sri Lanka,0.4,1.0,-0.6,0.5,1500.9703914029835,1493.571312024379,7.399079378604483,0
2024-01-14,New Zealand,Pakistan,0.6,0.4,0.19999999999999996,0.4,1633.8304952328124,1617.8978491581258,15.932646074686543,1
2024-01-16,Sri Lanka,Zimbabwe,1.0,0.4,0.6,1.0,1503.784242458671,1490.7574609686917,13.026781489979612,0
2024-01-17,New Zealand,Pakistan,0.6,0.2,0.39999999999999997,0.45454545454545453,1643.372238000398,1608.3561063905402,35.016131609857894,1
2024-01-18,Zimbabwe,Sri Lanka,0.4,0.8,-0.4,0.5,1501.1322262801218,1493.4094771472408,7.722749132881063,0
2024-01-19,Pakistan,New Zealand,0.2,0.8,-0.6000000000000001,0.5,1599.360553078374,1652.367791312564,-53.00723823419003,0
2024-01-21,Pakistan,New Zealand,0.2,0.8,-0.6000000000000001,0.46153846153846156,1590.87449568463,1660.8538487063083,-69.97935302167843,1
2024-01-27,Myanmar,Cambodia,0.0,0.4,-0.4,0.5,1459.575490191489,1487.577160909852,-28.001670718362902,0
2024-01-28,Cambodia,China,0.6,0.25,0.35,0.5,1496.7729485672255,1478.7746611230157,17.998287444210064,1
2024-02-01,Indonesia,Bhutan,0.4,0.2,0.2,0.5,1508.8815718814683,1491.0887961587564,17.792775722711895,1
2024-02-02,Singapore,Maldives,0.0,0.2,-0.2,0.5,1371.3783332139276,1388.4243919102094,-17.04605869628176,1
2024-02-02,Japan,Thailand,0.4,0.4,0.0,0.5,1501.907677914791,1430.0343790146956,71.8732989000955,1
2024-02-03,Indonesia,Cambodia,0.6,0.6,0.0,0.6666666666666666,1518.3699018603932,1506.255379108667,12.1145227517261,0
2024-02-03,Bhutan,Saudi Arabia,0.0,0.4,-0.4,0.5,1481.6004661798315,1460.566250052006,21.03421612782563,0
2024-02-04,Singapore,Thailand,0.2,0.2,0.0,0.5,1381.8685649348122,1422.0740461011449,-40.20548116633268,0
2024-02-04,Japan,Maldives,0.6,0.2,0.39999999999999997,0.5,1509.8680108283418,1377.9341601893248,131.933850639017,1
2024-02-05,Saudi Arabia,Indonesia,0.6,0.4,0.19999999999999996,0.5,1471.1709248764362,1508.0213591086067,-36.85043423217053,1
2024-02-06,Maldives,Thailand,0.2,0.2,0.0,1.0,1371.5589432337135,1430.9219773028187,-59.3630340691052,0
2024-02-06,Singapore,Japan,0.2,0.6,-0.39999999999999997,0.5,1373.0206337331383,1516.243227783953,-143.22259405081468,1
2024-02-07,Maldives,Bhutan,0.2,0.0,0.2,0.0,1363.2511139617804,1470.9957913554013,-107.7446773936208,1
2024-02-07,Indonesia,Thailand,0.2,0.4,-0.2,0.5,1496.964677793288,1439.2298065747518,57.73487121853623,0
2024-02-09,Japan,Saudi Arabia,0.6,0.6,0.0,0.5,1502.3396016827276,1482.2276061917548,20.11199549097273,0
2024-02-09,Australia,West Indies,0.2,0.4,-0.2,0.5,1599.083789411634,1543.3504082954444,55.733381116189776,1
2024-02-09,Singapore,Cambodia,0.4,0.8,-0.4,0.5,1386.9242598343635,1516.6039218604535,-129.67966202608977,0
2024-02-11,Australia,West Indies,0.4,0.2,0.2,0.5555555555555556,1607.493273068419,1534.9409246386597,72.5523484297596,1
2024-02-11,Cambodia,Saudi Arabia,0.8,0.8,0.0,0.5,1523.0356269177737,1492.8058302412092,30.22979667656432,0
2024-02-11,Japan,Singapore,0.6,0.4,0.19999999999999996,0.0,1491.7613776332732,1380.4925547770438,111.26882285622946,0
2024-02-12,Bhutan,Thailand,0.0,0.6,-0.6,0.6666666666666666,1457.990382317816,1450.8764210913196,7.113961226496485,0
2024-02-12,Saudi Arabia,Maldives,1.0,0.2,0.8,1.0,1503.6737247176002,1376.2565229993656,127.41720171823454,1
2024-02-13,Thailand,Saudi Arabia,0.8,1.0,-0.19999999999999996,0.5,1461.081148744746,1510.1623887582025,-49.08124001345641,0
2024-02-13,West Indies,Australia,0.2,0.4,-0.2,0.4,1526.9993157502693,1615.4348819568092,-88.43556620653999,1
2024-02-13,Bhutan,Maldives,0.0,0.2,-0.2,0.6666666666666666,1447.7856546643895,1369.767858958763,78.01779570562621,0
2024-02-14,Japan,Hong Kong,0.4,0.4,0.0,0.5,1478.6639810368156,1456.668110005084,21.99587103173144,0
2024-02-14,Hong Kong,China,0.4,0.2,0.2,0.5,1467.300357595528,1469.2922305815744,-1.9918729860464737,1
2024-02-15,Hong Kong,Japan,0.4,0.2,0.2,1.0,1477.3576876804789,1468.0317334463718,9.32595423410703,1
